Sample_ID,Latitude,Longitude,Al_pct,Ca_pct,Fe_pct,K_pct,Mg_pct,Mn_pct,P_pct,Ti_pct,Ag_ppm,As_ppm,Cu_ppm,Pb_ppm,Zn_ppm,Ni_ppm,Cr_ppm,Co_ppm,Mo_ppm,U_ppm,Th_ppm,V_ppm,Cluster
C377910,38.126129,-91.04763,0.6362730861987661,-0.5564827680564269,-0.14773211163904051,2.2326615871293316,-0.519009782109211,-0.22010988788258168,-0.07584596090004486,0.1807006202253286,-0.1461890368232927,-0.18072043055968945,-0.4460301993796627,-0.23428000642543712,-0.3319247904947473,-0.05667793629338845,-0.046838565530404705,-0.09631650948370177,-0.1446898573929545,-0.15677059712622152,-0.0565542792136765,0.22559907310314875,1.0
C377911,38.124223,-91.050317,-0.859377294403178,-0.40172786858390763,2.1263135960967148,-0.6387103489388025,0.3582175414183187,-0.18423097974529762,0.3341956163830065,-0.12064618985483284,-0.1461890368232927,-0.18072043055968945,-0.44182059231134707,-0.23428000642543712,-0.3318511092739559,-0.05667793629338845,-0.04872791935195721,-0.04053087530668252,-0.1446898573929545,-0.16347380769714595,-0.001005250584520355,1.4962787289198956,0.0
C377912,37.61896,-90.63341,-0.36408566509708756,-0.5564827680564269,1.5286036970845978,-0.2493717813363436,-0.5497896881978963,-0.22010988788258168,-0.11826405510173986,0.05155198733383086,-0.1461890368232927,-0.1759848581921372,-0.4462215451554952,-0.2341154855491265,-0.33205987273286497,-0.05667793629338845,-0.04872791935195721,-0.10433442036419904,-0.124140629752242,0.02113623478317901,-0.046502550223638715,-0.03587652394217461,0.0
C377914,38.124223,-91.050317,-0.39341214314810613,-0.3243504188476481,2.1537945109938237,0.3346360700673447,1.0302454910212802,-0.19021079776817829,0.5745648168592781,-0.24979482274633058,-0.1461890368232927,-0.18072043055968945,-0.44527488710663954,-0.23428000642543712,-0.33163006561158154,-0.05667793629338845,-0.04872791935195721,-0.07396148677451866,-0.13765985846323706,-0.1516978972347111,0.09104742542950982,1.6935322494979466,0.0
C377915,37.61896,-90.63341,-0.31194970411749917,-0.5564827680564269,1.9957792503354481,-0.298039102286651,-0.5549196725460106,-0.22010988788258168,-0.08998532563394321,-0.16369573415199873,-0.1461890368232927,-0.17420901855430507,-0.4456475078279976,-0.23410283009710262,-0.33205987273286497,-0.05667793629338845,-0.046838565530404705,-0.10447031715878376,-0.10737678615060811,0.084544983427059,-0.058141394317366674,0.03293284370133154,0.0
C377916,38.123548,-91.050803,-0.05452839678078117,-0.2663173315454534,0.7591380799655507,0.4319707119679595,-0.3497202986214422,-0.22010988788258168,0.093826415906735,0.1807006202253286,-0.1461890368232927,-0.18072043055968945,-0.4460704827008906,-0.23428000642543712,-0.3319125102912821,-0.05667793629338845,-0.04589388861962846,-0.10066520691041214,-0.14090447335387588,-0.14517585451705486,-0.021108708564595912,0.07880575546366897,0.0
C377917,67.83201,20.00364,-0.8463433041582809,2.693370120866476,1.095779287455134,-0.6387103489388025,0.04015851183523766,0.25229573592499194,0.1928019690440233,-0.5941911771236579,-0.14321161183990308,-0.18072043055968945,0.05737144331475449,-0.23400158648091146,-0.23314283382034284,-0.04753193255772008,-0.04872791935195721,0.02415599891563456,-0.13657832016635746,0.16607051739776188,-0.06078658615685029,0.5696459113206794,0.0
C377918,67.87296,20.23349,-0.742071382199104,1.9389399859379453,1.8515044471256266,-0.4927083860878804,-0.4061501264506985,-0.19021079776817829,8.888511280391493,-0.16369573415199873,-0.1461890368232927,-0.18072043055968945,-0.445909349415979,-0.23428000642543712,-0.33205987273286497,-0.04883850451995842,-0.04872791935195721,-0.06050770411063337,-0.1446898573929545,-0.17470621459977614,0.20373259779151226,3.046783146486901,0.0
C377919,67.882,20.25364,-0.8789282797705237,2.1323836102785942,2.181275425890932,-0.6387103489388025,-0.4574499699318406,-0.17227134369953626,9.298552857674544,-0.5941911771236579,-0.1461890368232927,-0.18072043055968945,-0.4460301993796627,-0.2341407964531743,-0.33158094479772054,-0.04796745654513286,-0.04872791935195721,-0.050859031695119704,-0.14090447335387588,-0.1915548249537214,0.043433972318804547,5.060603972853515,0.0
C377920,67.882,20.25364,0.5287426666783649,-0.22762860667732357,1.0476876863851934,-0.6387103489388025,0.7378363831787701,-0.17825116172241692,-0.11826405510173986,-0.37894345563782833,-0.1461890368232927,-0.18072043055968945,-0.44604027020996967,-0.2341281410011504,-0.33171602703583825,-0.05188717243184788,-0.04494921170885221,-0.07532045472036565,-0.1446898573929545,-0.1545965828870028,0.25610739621328804,2.55594299062989,0.0
C377921,67.83201,20.00364,-0.8724112846480752,0.6041789779874671,1.9889090216111707,-0.6387103489388025,-0.48309989167241163,-0.05865480126480336,-0.06170659616614655,-0.6802902657179898,-0.1400051541654835,-0.17420901855430507,0.05737144331475449,-0.22080195001999103,-0.2758779418793841,-0.05188717243184788,-0.04872791935195721,-0.049771857338442096,-0.1414452425023157,-0.03176477837114375,-0.06607696983581755,0.20266261722198003,0.0
C377922,42.33441,-104.70337,0.75357899840284,-0.2469729691113885,-0.5888007957376372,2.1839942661790244,-0.4471900012356122,-0.20815025183682032,-0.13240341983563816,0.6542456074941536,-0.1461890368232927,-0.18072043055968945,-0.4460100577190487,-0.23409017464507872,-0.3294810300051642,-0.05101612445702232,-0.04117050406574721,-0.09971392934831927,-0.1414452425023157,-0.18231526443704174,-0.0015342889524170874,-0.260653791577628,1.0
C377923,48.69,-81.36978,-0.4911670699848345,-0.517794043188297,0.7866189948626596,-0.5413757070381877,-0.3292003612289854,-0.22010988788258168,-0.11826405510173986,-0.20674527844916463,-0.11687285237145657,-0.16059424799759225,-0.4277415715421957,-0.1776468586185158,0.28201306599995485,-0.05667793629338845,-0.04494921170885221,-0.06621536948319078,-0.14198601165075547,-0.20641058892171615,-0.0629027396284372,-0.10468589158568076,0.0
C377924,38.75,-105.14587,1.3433670569844347,0.17860300443803934,-0.776358039910405,3.108673364234864,-0.49335986036864005,-0.20217043381393962,-0.019288501964451584,0.6111960631969877,-0.14550193875020279,-0.18072043055968945,-0.44533531208848137,-0.22781307044122776,-0.3259320512037094,-0.05667793629338845,-0.04589388861962846,-0.0982870130051799,-0.053840640455067645,0.20955080218213679,0.1116799217774821,-0.20101900628658936,1.0
C377925,44.35607,-103.76501,0.20615140811716123,-0.40172786858390763,0.3263136703360866,-0.6387103489388025,0.830176101444826,-0.11247316347072946,-0.005149137230553268,0.05155198733383086,-0.14550193875020279,4.337607554631132,-0.44503318717927215,-0.2341281410011504,-0.33013188078882205,-0.05667793629338845,-0.04211518097652346,-0.035638590701633326,-0.13982293505699628,-0.18992431427430734,-0.03380562939411732,0.060456590758734,0.0
C380033,36.082,-83.56489,-0.5042010602297317,1.91959562350388,-0.9103275000338104,-0.0060351765848068095,3.1643189798367906,-0.20815025183682032,-0.18896087877123147,-0.37894345563782833,-0.14825033104256244,-0.18072043055968945,-0.445899278585672,-0.2348495017665123,0.28201306599995485,-0.05428255436261816,-0.04589388861962846,-0.1029075040210597,-0.14901601058047292,-0.19064898568738026,-0.05972850942105685,-0.38909794451217283,0.0
C380034,36.082,-83.56489,-0.8300508163521595,0.7976226023281161,-0.9165107058856599,-0.4927083860878804,1.5842838006176148,-0.19619061579105898,-0.18896087877123147,-0.5941911771236579,-0.14825033104256244,-0.18072043055968945,-0.4457784286219883,-0.23269807492245048,0.28201306599995485,-0.05454386875506583,-0.04872791935195721,-0.10379083318586026,-0.14901601058047292,-0.205504749655375,-0.06607696983581755,-0.42120898274580904,0.0
C380035,39.2907,-119.661,-0.380378152903209,-0.5564827680564269,-0.8828465851367016,0.09129946531580789,-0.37024023601389905,-0.19619061579105898,-0.11826405510173986,-0.3358939113406624,1.3496234682934398,-0.1759848581921372,-0.3905802077094573,-0.15879023510291518,0.015531286350802257,-0.05371637317898155,-0.04400453479807596,-0.10392672998044494,-0.12197755315848278,-0.20641058892171615,-0.06554793146792082,-0.37074877980723786,0.0
C380036,39.2916,-119.6591,-0.6638674407297214,-0.5564827680564269,-0.9103275000338104,-0.298039102286651,-0.5497896881978963,-0.22010988788258168,-0.14654278456953648,-0.5511416328264921,1.9290761765992632,-0.18072043055968945,-0.4358989440908456,-0.03426058718780779,0.28201306599995485,-0.05436965916010072,-0.046838565530404705,-0.104130575172322,-0.1273852446428808,-0.20858460316093488,-0.06660600820371428,-0.46708189450814647,0.0
C380037,39.31129,-119.64767,-0.8300508163521595,0.8363113271962458,-0.9295641404617867,-0.5413757070381877,-0.5549196725460106,-0.19619061579105898,-0.18896087877123147,-0.6802902657179898,-0.14825033104256244,-0.18072043055968945,-0.4458690660947511,-0.2348495017665123,-0.33151954378039433,-0.054413211558841997,-0.046838565530404705,-0.10460621395336844,-0.12197755315848278,-0.21093978525342189,-0.06819312330740444,-0.46708189450814647,0.0
C380038,39.2921,-119.6582,-0.6345409626787027,-0.5564827680564269,-0.8869687223712679,-0.3953737441872657,-0.539529719501668,-0.22010988788258168,-0.14654278456953648,-0.5080920885293261,2.144392353989735,-0.18072043055968945,-0.4227061563887081,-0.21814430509497348,0.28201306599995485,-0.05423900196387688,-0.04589388861962846,-0.10392672998044494,-0.14901601058047292,-0.20858460316093488,-0.067135046571611,-0.40285981804087406,0.0
C380039,39.2888,-119.6566,0.14749845201512415,-0.5564827680564269,-0.8265107095976284,0.04263214436550059,-0.25225059600727223,-0.19619061579105898,-0.13240341983563816,0.05155198733383086,2.144392353989735,-0.18072043055968945,-0.4367146813457106,-0.20485608046988582,0.28201306599995485,-0.05428255436261816,-0.04589388861962846,-0.10195622645896679,-0.14901601058047292,-0.1933665034864037,-0.05179293390260596,-0.2377173356964593,0.0
C380040,39.31129,-119.64767,-0.7257788943929825,-0.4404165934520375,-0.9275030718445034,-0.4927083860878804,-0.539529719501668,-0.22010988788258168,-0.18896087877123147,-0.6802902657179898,-0.09786313901596909,-0.18072043055968945,-0.4461208368524255,-0.2348495017665123,-0.3315072635769291,-0.05397768757142922,-0.04589388861962846,-0.10528569792629194,-0.11656986167408476,-0.21057744954688543,-0.06766408493950772,-0.46708189450814647,0.0
C380041,39.3113,-119.6477,-0.8854452748929722,2.3451715970533082,-0.3373504244290914,-0.6387103489388025,1.4868140980034446,0.05496174116992953,-0.18896087877123147,-0.6802902657179898,-0.14825033104256244,-0.18072043055968945,-0.4462215451554952,-0.2348495017665123,-0.3313599011353462,-0.05515360233744372,-0.04872791935195721,-0.10460621395336844,-0.14901601058047292,-0.21130212095995832,-0.0692512000431979,-0.30652670333996546,0.0
C380042,39.3113,-119.6477,1.4411219838211629,0.02384810496552008,-0.7681137654412722,0.6266399957691889,-0.01627131599401858,-0.16629152567665556,-0.07584596090004486,0.6111960631969877,-0.14825033104256244,-0.18072043055968945,-0.4449123372155884,-0.2348495017665123,-0.33120025849029805,-0.05423900196387688,-0.04589388861962846,-0.09849085819705695,-0.14901601058047292,-0.19101132139391672,-0.05390908737419287,-0.045051106294642096,1.0
C380044,33.089,-109.35375,-0.8789282797705237,-0.5564827680564269,1.4942525534632116,-0.6387103489388025,-0.5703096255903531,-0.22010988788258168,-0.18896087877123147,-0.6802902657179898,-0.14550193875020279,-0.18072043055968945,-0.27798832487747466,-0.23548227436770694,-0.33139674174574196,-0.05332440159031005,-0.04494921170885221,0.062207101399350484,-0.10034678722089067,-0.20840343530766667,-0.05972850942105685,-0.3340504503973679,0.0
C380045,32.94593,-109.65288,-0.4162216260766761,1.6487745494269719,-0.2734572972933134,-0.6387103489388025,0.2145779796711208,2.6023642189170983,-0.18896087877123147,-0.4650425442321601,-0.14366967722196303,-0.18072043055968945,-0.4446102123063792,-0.22535791274859251,0.28201306599995485,-0.05450031635632455,-0.04494921170885221,-0.03427962275578633,-0.11656986167408476,-0.17108285753441158,-0.06025754778895357,-0.279002956282563,0.0
C380046,35.37722,-114.1533,-0.7127449041480853,-0.5564827680564269,-0.40536568879943574,-0.4927083860878804,-0.5343997351535537,-0.17825116172241692,0.093826415906735,-0.6802902657179898,1.1114294696222713,0.059017920547644855,0.05737144331475449,-0.20485608046988582,0.1383333210032196,-0.05450031635632455,-0.04589388861962846,-0.10392672998044494,-0.14901601058047292,-0.20568591750864323,-0.0692512000431979,-0.3340504503973679,0.0
C380047,32.354,-112.86854,1.0761702569640437,-0.343694781281713,-0.7529992622478624,0.7239746376698037,-0.12913097165253123,-0.20217043381393962,-0.04756723143224824,0.4389978860083241,-0.14825033104256244,-0.18072043055968945,-0.3001441515528201,-0.2348495017665123,-0.3310528960487152,-0.053585715982757715,-0.04400453479807596,-0.09998572293748864,-0.14901601058047292,-0.18829380359489328,-0.026928130611459888,-0.13220963864308322,1.0
C380048,31.985055,-111.071281,-0.7844318504950196,0.7202451525918565,0.8896724257268177,-0.6387103489388025,0.20431801097489238,0.138679193490259,0.1928019690440233,-0.5941911771236579,-0.13908902340136364,-0.1759848581921372,0.05737144331475449,-0.2348495017665123,-0.0016609985005361682,-0.05153875324191765,-0.043059857887299706,0.03842516234702803,-0.12197755315848278,-0.0006039076090084437,-0.067135046571611,-0.03587652394217461,0.0
C380049,33.40786,-110.95542,1.255387622831379,-0.5564827680564269,-0.7990297947005197,2.08665962427841,-0.3035504394884143,-0.22010988788258168,-0.07584596090004486,1.041691506168647,-0.14366967722196303,-0.18072043055968945,-0.39843545534889796,-0.2348495017665123,-0.33164234581504676,-0.054195449565135605,-0.04589388861962846,-0.09672419986745587,-0.12197755315848278,0.13708366087484533,0.12543491934279694,-0.1092731827619145,1.0
C380050,33.405295,-110.884481,1.5616863935864616,-0.517794043188297,-0.7584954452272842,1.3566498100237994,-0.42154007949504113,-0.22010988788258168,-0.11826405510173986,0.6542456074941536,-0.14825033104256244,-0.18072043055968945,-0.3945078315291776,-0.2348495017665123,-0.33169146662890775,-0.054151897166394326,-0.04589388861962846,-0.0991023937726881,-0.1273852446428808,-0.04879455657835726,0.08258281154316222,-0.2468919180489268,1.0
C380052,34.06036,-112.16043,-0.8789282797705237,-0.517794043188297,-0.17521302653614937,-0.6387103489388025,-0.5703096255903531,-0.07061443731056473,-0.18896087877123147,-0.6802902657179898,-0.10702444665716787,-0.17243317891647297,-0.4088084105650824,-0.1994142360996118,0.28201306599995485,-0.05450031635632455,-0.04589388861962846,-0.1004613617185351,-0.14901601058047292,-0.21347613519917708,-0.0692512000431979,-0.32946315922113417,0.0
C380053,31.97322,-111.09379,-0.5856634992603386,-0.40172786858390763,2.504939458343228,-0.6387103489388025,0.1324982301012935,-0.10649334544784879,-0.16068214930343483,-0.4650425442321601,-0.14366967722196303,-0.18072043055968945,-0.3931986235892708,-0.23333084752364514,-0.33008275997496106,-0.05458742115380711,-0.046838565530404705,-0.10052931011582746,-0.13820062761167687,-0.17108285753441158,-0.06554793146792082,0.2852338583941874,0.0
C380054,31.97322,-111.09379,-0.4911670699848345,1.377953475350063,-0.40399164305458035,-0.6387103489388025,-0.43693003253938373,0.42571045858853157,-0.13240341983563816,-0.37894345563782833,-0.14137935031166335,-0.18072043055968945,-0.4456877911492255,0.39855727817660813,0.19236621625028322,-0.05423900196387688,-0.04400453479807596,-0.09971392934831927,-0.14901601058047292,-0.16836533973538814,-0.0629027396284372,-0.24230462687269305,0.0
C380055,32.10292,-110.06876,0.8415584325558957,-0.4210722310179726,-0.7688007883136999,0.5293053538685741,-0.2112107212223586,0.06692137721569086,0.5462860873914813,0.13765107592816264,-0.14825033104256244,-0.173025125462417,0.05737144331475449,-0.2348495017665123,-0.31235014617115203,-0.05371637317898155,-0.04589388861962846,-0.06370127878337382,-0.07330832979890055,0.08635666195974132,-0.028515245715150066,-0.19643171511035562,1.0
C380056,31.869453,-111.133187,1.5291014179742182,-0.4984496807542321,-0.8800984936469908,0.9673112424213405,-0.4779699073242974,-0.17227134369953626,-0.08998532563394321,0.2667997088196604,-0.14825033104256244,-0.18072043055968945,-0.4267344885114982,-0.2348495017665123,-0.3299476777368434,-0.05406479236891178,-0.04589388861962846,-0.10270365882918264,-0.13279293612727883,-0.14970505084876057,-0.002592365688210534,-0.2560665004013943,1.0
C380057,31.98982,-111.07149,-0.8072413334235895,1.1264767637072193,-0.44521301540024355,-0.6387103489388025,0.1427581987975218,-0.028755711150399973,0.023129592237243403,-0.6802902657179898,-0.13679869649106394,-0.18072043055968945,-0.20145001454446326,-0.2348495017665123,0.28201306599995485,-0.054413211558841997,-0.04589388861962846,0.2524626138179301,-0.14901601058047292,-0.17923541093148188,-0.067135046571611,-0.30652670333996546,0.0
C380058,37.98994,-117.24091,2.043944032647654,-0.2469729691113885,-0.6980374324536447,1.2593151681231844,0.0196385744427808,-0.1603117076537749,-0.04756723143224824,0.7403446960884855,-0.14825033104256244,-0.18072043055968945,-0.44574821613106735,-0.228142112193849,-0.33042660567198784,-0.054108344767653055,-0.04589388861962846,-0.09590881909994765,-0.14901601058047292,-0.17162636109421625,-0.03539274449780749,-0.02211465041347338,1.0
C380059,33.05899,-110.74239,1.920121125321132,-0.09221806963886933,-0.7571213994824288,0.1886341072164227,0.1376282144494077,-0.19619061579105898,-0.08998532563394321,0.8264437846828174,-0.14825033104256244,-0.18072043055968945,-0.4448921955549745,-0.2348495017665123,-0.33131078032148525,-0.05389058277394666,-0.04494921170885221,-0.09672419986745587,-0.14901601058047292,-0.1971710284050365,-0.050205818798915794,-0.06340027099957707,1.0
C380060,33.089,-109.35375,1.4671899643109572,-0.5564827680564269,-0.8354420069391889,0.9186439214710331,-0.42154007949504113,-0.22010988788258168,-0.06170659616614655,3.409416442512772,-0.14825033104256244,-0.18072043055968945,-0.3896738329818295,-0.2348495017665123,-0.3314090219492072,-0.05432610676135944,-0.04589388861962846,-0.10283955562376736,5.264143250162035,-0.12560972636408618,-0.007353710999281062,-0.34781232392606914,1.0
C380061,31.97322,-111.09379,-0.7616223675664496,3.3317340811906173,0.12707703733204773,-0.6387103489388025,-0.32407037688087115,0.6589233614808779,0.0372689569711417,-0.5511416328264921,-0.14137935031166335,-0.1665137134570326,0.05737144331475449,-0.2319387478010169,-0.24959830646376677,-0.054413211558841997,-0.04872791935195721,-0.09040499891926732,-0.14901601058047292,-0.07017236326400822,-0.06819312330740444,-0.14597151217178445,0.0
C380063,33.089,-109.35375,-0.1522833236175095,-0.4984496807542321,0.9995960853152529,0.04263214436550059,-0.24712061165915802,-0.19021079776817829,1.7057139955711438,3.581614619701436,-0.14825033104256244,-0.18072043055968945,-0.025210484172397445,-0.2348495017665123,-0.3247899922814419,-0.05450031635632455,-0.04589388861962846,-0.06098334289167983,-0.11656986167408476,-0.14734986875627362,-0.061315624524747016,0.7668994318987304,1.0
C380064,34.75194,-112.12384,0.10513798371920857,-0.5564827680564269,1.3293670640805588,-0.2007044603860362,-0.4523199855837264,-0.20815025183682032,0.1645232395762266,-0.24979482274633058,-0.13908902340136364,-0.1712492858245849,0.05737144331475449,-0.23269807492245048,-0.3184902479037729,-0.05467452595128967,-0.04589388861962846,-0.03856037178520437,-0.14901601058047292,-0.1870256286220157,-0.058670432685263396,-0.08174943570451204,0.0
C380066,33.411425,-110.964953,1.1315647155048565,-0.517794043188297,-0.8464343728980324,1.8433230195268728,-0.4266700638431553,-0.22010988788258168,-0.07584596090004486,0.09460153163099681,-0.14825033104256244,-0.18072043055968945,-0.35573513484732316,-0.23358395656412298,-0.33127393971108954,-0.05371637317898155,-0.046838565530404705,-0.10100494889687389,-0.14901601058047292,-0.13140709766866948,0.05665993151622267,-0.22854275334399182,0.0
C380067,34.30065,-112.63355,-0.6443164553623756,-0.5564827680564269,-0.9323122319514975,-0.4927083860878804,-0.5446597038497821,-0.22010988788258168,0.8573521115372443,-0.5511416328264921,-0.13679869649106394,-0.18072043055968945,0.05737144331475449,-0.23042009355814974,-0.3306108087239665,-0.054456763957583275,-0.046838565530404705,-0.10426647196690669,-0.14901601058047292,0.003019449456356148,-0.05390908737419287,-0.2881775386350305,0.0
C380068,31.97322,-111.09379,-0.8626357919644023,-0.3050060564135832,-0.7083427755400605,-0.6387103489388025,-0.5343997351535537,-0.07061443731056473,0.008990227503345067,-0.6802902657179898,-0.017701697155479677,-0.18072043055968945,-0.0816071338914585,0.39855727817660813,0.28201306599995485,-0.05515360233744372,-0.04872791935195721,-0.07233072523950226,-0.13279293612727883,-0.2067729246282526,-0.0692512000431979,-0.40285981804087406,0.0
C380069,33.133949,-109.365751,-0.5530785236480957,-0.517794043188297,0.2919625267147006,-0.298039102286651,-0.5292697508054395,-0.17825116172241692,-0.18896087877123147,-0.5080920885293261,-0.14825033104256244,-0.17420901855430507,-0.44453971649423035,-0.2302935390379108,-0.3229356815581904,-0.05432610676135944,-0.04589388861962846,-0.09577292230536297,-0.13279293612727883,-0.15079205796836997,-0.001005250584520355,-0.2056062974628231,0.0
C380070,32.10292,-110.06876,-0.882186777331748,-0.5564827680564269,-0.8210145266182068,-0.6387103489388025,-0.5703096255903531,-0.20815025183682032,-0.14654278456953648,-0.6802902657179898,-0.14825033104256244,-0.18072043055968945,-0.40175882935019974,-0.23358395656412298,-0.330181001602683,-0.05393413517268794,-0.04494921170885221,-0.102771607226475,-0.12197755315848278,-0.15133556152817468,-0.0692512000431979,-0.41203440039334155,0.0
C380071,34.50175,-112.25764,-0.3412761821685177,-0.5564827680564269,0.06524497881355285,-0.2007044603860362,-0.5138797977610968,-0.22010988788258168,-0.18896087877123147,-0.4650425442321601,-0.14825033104256244,-0.18072043055968945,-0.44597984522812784,-0.2348495017665123,-0.33205987273286497,-0.05406479236891178,-0.04589388861962846,-0.10351903959669086,-0.1057544787052887,-0.19517818201908596,-0.06607696983581755,-0.2468919180489268,0.0
C380072,37.98994,-117.24091,-0.6443164553623756,3.8927205917784993,-0.9336862776963529,-0.15203713943572886,-0.5549196725460106,-0.16629152567665556,-0.18896087877123147,-0.6802902657179898,0.9442356051703933,-0.17006539273269683,-0.44604027020996967,-0.2348495017665123,-0.3303774848581269,-0.05515360233744372,-0.04872791935195721,-0.10528569792629194,-0.14901601058047292,-0.21347613519917708,-0.0692512000431979,-0.46708189450814647,0.0
C380073,34.2456,-113.95828,-0.8267923187909352,-0.4984496807542321,1.3843288938747762,-0.6387103489388025,-0.5549196725460106,-0.20815025183682032,0.15038387484232832,0.5681465188998219,-0.14825033104256244,-0.16532982036514454,-0.4253245722685217,-0.23307773848316726,-0.33175286764623396,-0.05463097355254839,-0.043059857887299706,-0.10107289729416626,-0.14901601058047292,-0.17887307522494542,-0.030631399186736963,0.2760592760417199,1.0
C380074,32.10292,-110.06876,0.6558240715661117,0.4494240785149478,-0.3600221792192062,1.89199034047718,0.9943356005844806,-0.06463461928768405,0.6028435463270747,0.3098492531168264,-0.13679869649106394,-0.18072043055968945,0.05737144331475449,-0.2348495017665123,-0.24259859048857896,-0.053803477976464106,-0.04589388861962846,-0.09169601846782197,-0.14901601058047292,-0.16854650758865639,-0.036450821233600945,-0.24230462687269305,1.0
C380075,40.61212,-117.0365,0.9718983350048667,-0.5564827680564269,0.4087564150274133,0.6266399957691889,-0.46770993862806903,-0.22010988788258168,-0.11826405510173986,0.525096974602656,-0.14366967722196303,-0.173025125462417,-0.3263283103509556,-0.23358395656412298,-0.33163006561158154,-0.052061382026812986,-0.04211518097652346,-0.07994094573624544,-0.14901601058047292,-0.16456081481675533,-0.05549620247788305,-0.08174943570451204,0.0
C380076,33.42538,-110.81629,-0.869152787086851,-0.4984496807542321,1.7828021598828545,-0.6387103489388025,-0.5549196725460106,-0.18423097974529762,1.4229267008931772,-0.6802902657179898,-0.14825033104256244,-0.18072043055968945,-0.4462215451554952,-0.2348495017665123,-0.3318388290704906,-0.05515360233744372,-0.04872791935195721,-0.1022280200481362,-0.14901601058047292,-0.20079438547040107,-0.0692512000431979,-0.03587652394217461,1.0
C380077,31.99229,-111.064199,0.5711031349742806,0.6428677028555968,-0.8155183436387851,1.551319093825029,1.22518489624962,0.007123196986884095,-0.04756723143224824,0.22375016452249455,-0.14825033104256244,-0.18072043055968945,-0.3668130481849958,-0.2348495017665123,-0.3306108087239665,-0.05432610676135944,-0.043059857887299706,-0.10338314280210614,-0.13279293612727883,-0.1545965828870028,-0.04174120491256819,-0.2881775386350305,1.0
C380078,31.869453,-111.133187,1.7669717399435907,0.1592586420039744,-0.4733809531697801,0.3346360700673447,0.8455660544891686,-0.1603117076537749,0.008990227503345067,1.902682392111965,-0.14825033104256244,-0.18072043055968945,-0.40165812104713,-0.2348495017665123,-0.33019328180614826,-0.05197427722933043,-0.03928115024419471,-0.09271524442720722,-0.0841237127676966,-0.17597438957265374,-0.04438639675205182,0.45955092309106965,0.0
C380079,33.05899,-110.74239,-0.8072413334235895,4.0861642161191485,-0.05841913822343679,-0.6387103489388025,-0.48309989167241163,-0.08855389137920676,-0.04756723143224824,-0.5941911771236579,-0.14366967722196303,-0.17539291164619314,-0.21857042606632107,-0.2348495017665123,-0.2620013119636609,-0.05423900196387688,-0.04589388861962846,-0.0772909582418438,-0.13279293612727883,-0.05694710997542754,-0.067135046571611,-0.08633672688074578,0.0
C380080,31.97322,-111.09379,-0.8854452748929722,0.31401354147649363,-0.8230755952354899,-0.6387103489388025,-0.5087498134129826,0.16259846558178173,-0.10412469036784153,-0.6802902657179898,-0.07954052373357151,-0.18072043055968945,-0.31222914792119033,0.39855727817660813,0.28201306599995485,-0.05515360233744372,-0.04872791935195721,-0.06621536948319078,-0.1273852446428808,-0.20985277813381248,-0.0692512000431979,-0.46708189450814647,0.0
C380099,32.7076,-110.68758,-0.37060266021953614,-0.4597609558861024,-0.2507855425031986,-0.6387103489388025,0.2094479953230066,-0.0765942553334454,-0.16068214930343483,-0.6802902657179898,-0.14366967722196303,-0.18072043055968945,-0.41666365820452306,0.020157856514932234,0.28201306599995485,-0.054456763957583275,-0.046838565530404705,-0.0999177745401963,-0.14901601058047292,-0.20405540682922918,-0.06554793146792082,-0.003765485708538409,1.0
C380100,40.25741,-116.74343,1.3205575740558648,-0.4210722310179726,-0.6884191122396567,0.7239746376698037,-0.31894039253275697,-0.22010988788258168,0.06554768643893837,0.7833942403856515,-0.14825033104256244,-0.16473787381920052,-0.4456676494886116,-0.2348495017665123,-0.3319125102912821,-0.05240980121674321,-0.04022582715497096,-0.10025751652665806,-0.14901601058047292,-0.11763834082028413,-0.009469864470867964,0.36321780839016105,0.0
C380101,40.91184,-116.32399,-0.7583638700052253,4.318296565327928,-0.8945259739679728,-0.6387103489388025,2.528200920670629,-0.19619061579105898,-0.18896087877123147,-0.5080920885293261,-0.14825033104256244,-0.18072043055968945,-0.4462215451554952,-0.2348495017665123,-0.3278232025373566,-0.05515360233744372,-0.046838565530404705,-0.10419852356961436,-0.14901601058047292,-0.20405540682922918,-0.06448985473212737,-0.41203440039334155,0.0
C380102,40.783747,-116.214894,-0.882186777331748,5.827156835184989,-0.9329992548239252,-0.6387103489388025,-0.3035504394884143,-0.19619061579105898,-0.18896087877123147,-0.6802902657179898,-0.14366967722196303,-0.18072043055968945,-0.4462215451554952,-0.2348495017665123,-0.3318879498843516,-0.05201782962807171,-0.04117050406574721,-0.10447031715878376,-0.14901601058047292,-0.18793146788835685,-0.0692512000431979,-0.3845106533359391,1.0
C380103,38.75,-105.14587,1.2260611447803604,-0.1695955193751289,-0.12712142546620886,3.449344610887016,-0.5087498134129826,3.415619470028871,-0.08998532563394321,0.8264437846828174,-0.14573097144123276,-0.1765768047380812,-0.44580864111290924,-0.23168563876053905,-0.2912281962109362,-0.05375992557772283,-0.04872791935195721,-0.05534362591641479,-0.1057544787052887,0.1407070179402099,0.12860914955017727,-0.17808255040542065,1.0
